Frame_Index,Left_Line_X1,Left_Line_Y1,Left_Line_X2,Left_Line_Y2,Right_Line_X1,Right_Line_Y1,Right_Line_X2,Right_Line_Y2
131,-1,-1,-1,-1,1090,720,726,432
132,-1,-1,-1,-1,1090,720,725,432
133,-1,-1,-1,-1,1091,720,725,432
134,-1,-1,-1,-1,1090,720,726,432
135,-1,-1,-1,-1,1089,720,728,432
136,-1,-1,-1,-1,1089,720,729,432
137,-1,-1,-1,-1,1088,720,730,432
138,-1,-1,-1,-1,1087,720,731,432
139,-1,-1,-1,-1,1086,720,731,432
140,-1,-1,-1,-1,1084,720,732,432
141,-1,-1,-1,-1,1084,720,734,432
142,-1,-1,-1,-1,1082,720,735,432
143,-1,-1,-1,-1,1081,720,735,432
144,-1,-1,-1,-1,1081,720,736,432
145,-1,-1,-1,-1,1080,720,737,432
146,-1,-1,-1,-1,1079,720,737,432
147,-1,-1,-1,-1,1079,720,736,432
148,-1,-1,-1,-1,1079,720,736,432
149,-1,-1,-1,-1,1079,720,735,432
150,-1,-1,-1,-1,1078,720,736,432
151,-1,-1,-1,-1,1079,720,736,432
152,-1,-1,-1,-1,1079,720,736,432
153,-1,-1,-1,-1,1080,720,737,432
154,-1,-1,-1,-1,1081,720,736,432
155,-1,-1,-1,-1,1082,720,735,432
156,-1,-1,-1,-1,1081,720,736,432
157,-1,-1,-1,-1,1081,720,736,432
158,-1,-1,-1,-1,1081,720,736,432
159,-1,-1,-1,-1,1082,720,736,432
160,-1,-1,-1,-1,1082,720,736,432
161,-1,-1,-1,-1,1083,720,736,432
162,-1,-1,-1,-1,1085,720,735,432
163,-1,-1,-1,-1,1085,720,735,432
164,-1,-1,-1,-1,1085,720,736,432
165,-1,-1,-1,-1,1085,720,736,432
166,-1,-1,-1,-1,1086,720,738,432
167,-1,-1,-1,-1,1087,720,739,432
168,-1,-1,-1,-1,1088,720,737,432
169,-1,-1,-1,-1,1089,720,734,432
170,-1,-1,-1,-1,1090,720,731,432
171,-1,-1,-1,-1,1091,720,732,432
172,-1,-1,-1,-1,1092,720,733,432
173,-1,-1,-1,-1,1093,720,734,432
174,-1,-1,-1,-1,1093,720,732,432
175,-1,-1,-1,-1,1092,720,731,432
176,-1,-1,-1,-1,1094,720,731,432
177,-1,-1,-1,-1,1096,720,731,432
178,-1,-1,-1,-1,1097,720,731,432
179,-1,-1,-1,-1,1097,720,731,432
180,-1,-1,-1,-1,1097,720,731,432
181,-1,-1,-1,-1,1097,720,731,432
182,-1,-1,-1,-1,1097,720,734,432
183,-1,-1,-1,-1,1098,720,732,432
184,-1,-1,-1,-1,1098,720,733,432
185,-1,-1,-1,-1,1098,720,732,432
186,-1,-1,-1,-1,1098,720,732,432
187,-1,-1,-1,-1,1100,720,732,432
188,-1,-1,-1,-1,1101,720,732,432
189,-1,-1,-1,-1,1101,720,731,432
190,-1,-1,-1,-1,1102,720,730,432
191,-1,-1,-1,-1,1102,720,731,432
192,-1,-1,-1,-1,1105,720,733,432
193,-1,-1,-1,-1,1107,720,736,432
194,-1,-1,-1,-1,1108,720,735,432
195,-1,-1,-1,-1,1109,720,735,432
196,-1,-1,-1,-1,1109,720,734,432
197,-1,-1,-1,-1,1111,720,734,432
198,-1,-1,-1,-1,1112,720,734,432
199,-1,-1,-1,-1,1114,720,734,432
200,-1,-1,-1,-1,1115,720,732,432
201,-1,-1,-1,-1,1116,720,731,432
202,-1,-1,-1,-1,1116,720,730,432
203,-1,-1,-1,-1,1118,720,729,432
204,-1,-1,-1,-1,1118,720,728,432
205,-1,-1,-1,-1,1119,720,729,432
206,-1,-1,-1,-1,1121,720,730,432
207,-1,-1,-1,-1,1122,720,729,432
208,-1,-1,-1,-1,1122,720,730,432
209,-1,-1,-1,-1,1121,720,728,432
210,-1,-1,-1,-1,1123,720,731,432
211,-1,-1,-1,-1,1121,720,731,432
212,-1,-1,-1,-1,1120,720,726,432
213,-1,-1,-1,-1,1119,720,725,432
214,-1,-1,-1,-1,1119,720,724,432
215,-1,-1,-1,-1,1118,720,724,432
216,-1,-1,-1,-1,1117,720,718,432
217,-1,-1,-1,-1,1116,720,718,432
218,-1,-1,-1,-1,1115,720,718,432
219,-1,-1,-1,-1,1115,720,720,432
220,-1,-1,-1,-1,1115,720,720,432
221,-1,-1,-1,-1,1116,720,722,432
222,-1,-1,-1,-1,1115,720,721,432
223,-1,-1,-1,-1,1116,720,723,432
224,-1,-1,-1,-1,1117,720,728,432
225,-1,-1,-1,-1,1116,720,727,432
226,-1,-1,-1,-1,1116,720,730,432
227,-1,-1,-1,-1,1115,720,730,432
228,-1,-1,-1,-1,1116,720,735,432
229,-1,-1,-1,-1,1115,720,736,432
230,-1,-1,-1,-1,1115,720,736,432
231,-1,-1,-1,-1,1114,720,737,432
232,-1,-1,-1,-1,1114,720,737,432
233,-1,-1,-1,-1,1113,720,738,432
234,-1,-1,-1,-1,1113,720,738,432
235,-1,-1,-1,-1,1113,720,738,432
236,-1,-1,-1,-1,1114,720,739,432
237,-1,-1,-1,-1,1115,720,742,432
238,-1,-1,-1,-1,1115,720,743,432
239,-1,-1,-1,-1,1115,720,743,432
240,-1,-1,-1,-1,1115,720,743,432
241,-1,-1,-1,-1,1115,720,743,432
242,-1,-1,-1,-1,1115,720,743,432
243,-1,-1,-1,-1,1115,720,743,432
244,-1,-1,-1,-1,1115,720,743,432
245,-1,-1,-1,-1,1115,720,744,432
246,-1,-1,-1,-1,1115,720,745,432
247,-1,-1,-1,-1,1115,720,745,432
248,-1,-1,-1,-1,1114,720,746,432
249,-1,-1,-1,-1,1115,720,746,432
250,-1,-1,-1,-1,1115,720,747,432
251,-1,-1,-1,-1,1114,720,748,432
252,-1,-1,-1,-1,1115,720,749,432
253,-1,-1,-1,-1,1114,720,751,432
254,-1,-1,-1,-1,1115,720,752,432
255,-1,-1,-1,-1,1116,720,752,432
256,-1,-1,-1,-1,1116,720,753,432
257,-1,-1,-1,-1,1117,720,750,432
258,-1,-1,-1,-1,1119,720,749,432
259,-1,-1,-1,-1,1121,720,745,432
260,-1,-1,-1,-1,1122,720,744,432
261,-1,-1,-1,-1,1124,720,737,432
262,-1,-1,-1,-1,1128,720,725,432
263,-1,-1,-1,-1,1128,720,725,432
264,-1,-1,-1,-1,1128,720,725,432
265,-1,-1,-1,-1,1128,720,725,432
266,-1,-1,-1,-1,1128,720,725,432
267,-1,-1,-1,-1,1128,720,725,432
268,-1,-1,-1,-1,1131,720,708,432
269,-1,-1,-1,-1,1131,720,708,432
270,-1,-1,-1,-1,1131,720,708,432
271,-1,-1,-1,-1,1131,720,708,432
272,-1,-1,-1,-1,1131,720,708,432
273,-1,-1,-1,-1,1131,720,708,432
274,-1,-1,-1,-1,1131,720,708,432
275,-1,-1,-1,-1,1131,720,708,432
276,-1,-1,-1,-1,1131,720,708,432
277,-1,-1,-1,-1,1131,720,708,432
278,-1,-1,-1,-1,1131,720,708,432
279,-1,-1,-1,-1,1131,720,708,432
280,-1,-1,-1,-1,1131,720,708,432
281,-1,-1,-1,-1,1131,720,708,432
282,-1,-1,-1,-1,1131,720,708,432
283,-1,-1,-1,-1,1131,720,708,432
284,-1,-1,-1,-1,1131,720,708,432
285,-1,-1,-1,-1,1131,720,708,432
286,-1,-1,-1,-1,1131,720,708,432
287,-1,-1,-1,-1,1131,720,708,432
288,-1,-1,-1,-1,1131,720,708,432
289,-1,-1,-1,-1,1131,720,708,432
290,-1,-1,-1,-1,1131,720,708,432
291,-1,-1,-1,-1,1131,720,708,432
292,-1,-1,-1,-1,1131,720,708,432
293,-1,-1,-1,-1,1131,720,708,432
294,-1,-1,-1,-1,1131,720,708,432
295,-1,-1,-1,-1,1131,720,708,432
296,-1,-1,-1,-1,1131,720,708,432
297,-1,-1,-1,-1,1139,720,707,432
298,-1,-1,-1,-1,1139,720,707,432
299,-1,-1,-1,-1,1145,720,708,432
300,-1,-1,-1,-1,1151,720,709,432
301,-1,-1,-1,-1,1154,720,713,432
302,-1,-1,-1,-1,1157,720,717,432
303,-1,-1,-1,-1,1160,720,723,432
304,-1,-1,-1,-1,1164,720,727,432
305,-1,-1,-1,-1,1167,720,732,432
306,-1,-1,-1,-1,1170,720,736,432
307,-1,-1,-1,-1,1169,720,747,432
308,-1,-1,-1,-1,1168,720,762,432
309,-1,-1,-1,-1,1166,720,777,432
310,-1,-1,-1,-1,1162,720,779,432
311,-1,-1,-1,-1,1158,720,780,432
312,-1,-1,-1,-1,1155,720,781,432
313,-1,-1,-1,-1,1153,720,781,432
314,-1,-1,-1,-1,1152,720,780,432
315,-1,-1,-1,-1,1150,720,781,432
316,-1,-1,-1,-1,1146,720,781,432
317,-1,-1,-1,-1,1142,720,782,432
318,-1,-1,-1,-1,1140,720,782,432
319,-1,-1,-1,-1,1138,720,782,432
320,-1,-1,-1,-1,1137,720,783,432
321,-1,-1,-1,-1,1135,720,784,432
322,-1,-1,-1,-1,1134,720,784,432
323,-1,-1,-1,-1,1134,720,784,432
324,-1,-1,-1,-1,1133,720,785,432
325,-1,-1,-1,-1,1132,720,785,432
326,-1,-1,-1,-1,1132,720,786,432
327,-1,-1,-1,-1,1132,720,786,432
328,-1,-1,-1,-1,1132,720,788,432
329,-1,-1,-1,-1,1133,720,789,432
330,-1,-1,-1,-1,1133,720,791,432
331,-1,-1,-1,-1,1134,720,791,432
332,-1,-1,-1,-1,1135,720,792,432
333,-1,-1,-1,-1,1136,720,792,432
334,-1,-1,-1,-1,1137,720,792,432
335,-1,-1,-1,-1,1139,720,792,432
336,-1,-1,-1,-1,1141,720,791,432
337,-1,-1,-1,-1,1143,720,791,432
338,-1,-1,-1,-1,1145,720,790,432
339,-1,-1,-1,-1,1147,720,790,432
340,-1,-1,-1,-1,1149,720,790,432
341,-1,-1,-1,-1,1150,720,789,432
342,-1,-1,-1,-1,1153,720,788,432
343,-1,-1,-1,-1,1154,720,788,432
344,-1,-1,-1,-1,1156,720,788,432
345,-1,-1,-1,-1,1158,720,788,432
346,-1,-1,-1,-1,1160,720,787,432
347,-1,-1,-1,-1,1161,720,788,432
348,-1,-1,-1,-1,1163,720,789,432
349,-1,-1,-1,-1,1164,720,789,432
350,-1,-1,-1,-1,1166,720,789,432
351,-1,-1,-1,-1,1168,720,789,432
352,-1,-1,-1,-1,1169,720,789,432
353,-1,-1,-1,-1,1170,720,790,432
354,-1,-1,-1,-1,1171,720,791,432
355,-1,-1,-1,-1,1173,720,790,432
356,-1,-1,-1,-1,1173,720,792,432
357,-1,-1,-1,-1,1174,720,793,432
358,-1,-1,-1,-1,1174,720,794,432
359,-1,-1,-1,-1,1176,720,794,432
360,-1,-1,-1,-1,1176,720,795,432
361,-1,-1,-1,-1,1177,720,795,432
362,-1,-1,-1,-1,1178,720,796,432
363,-1,-1,-1,-1,1179,720,797,432
364,-1,-1,-1,-1,1179,720,797,432
365,-1,-1,-1,-1,1179,720,797,432
366,-1,-1,-1,-1,1179,720,797,432
367,-1,-1,-1,-1,1179,720,797,432
368,-1,-1,-1,-1,1180,720,798,432
369,-1,-1,-1,-1,1180,720,798,432
370,-1,-1,-1,-1,1180,720,798,432
371,-1,-1,-1,-1,1180,720,798,432
372,-1,-1,-1,-1,1180,720,798,432
373,-1,-1,-1,-1,1180,720,798,432
374,-1,-1,-1,-1,1180,720,798,432
375,-1,-1,-1,-1,1180,720,798,432
376,-1,-1,-1,-1,1180,720,798,432
377,-1,-1,-1,-1,1180,720,798,432
378,-1,-1,-1,-1,1180,720,798,432
379,-1,-1,-1,-1,1180,720,798,432
380,-1,-1,-1,-1,1180,720,798,432
381,-1,-1,-1,-1,1180,720,798,432
382,-1,-1,-1,-1,1180,720,798,432
383,-1,-1,-1,-1,1180,720,798,432
384,-1,-1,-1,-1,1180,720,798,432
385,-1,-1,-1,-1,1180,720,798,432
386,-1,-1,-1,-1,1180,720,798,432
387,-1,-1,-1,-1,1180,720,798,432
388,-1,-1,-1,-1,1180,720,798,432
389,-1,-1,-1,-1,1180,720,798,432
390,-1,-1,-1,-1,1180,720,798,432
391,-1,-1,-1,-1,1180,720,798,432
392,-1,-1,-1,-1,1180,720,798,432
393,-1,-1,-1,-1,1180,720,798,432
394,-1,-1,-1,-1,1180,720,798,432
395,-1,-1,-1,-1,1180,720,798,432
396,-1,-1,-1,-1,1183,720,795,432
397,-1,-1,-1,-1,1183,720,795,432
398,-1,-1,-1,-1,1183,720,795,432
399,-1,-1,-1,-1,1183,720,795,432
400,-1,-1,-1,-1,1183,720,795,432
401,-1,-1,-1,-1,1183,720,795,432
402,-1,-1,-1,-1,1183,720,795,432
403,-1,-1,-1,-1,1183,720,795,432
404,-1,-1,-1,-1,1183,720,795,432
405,-1,-1,-1,-1,1183,720,795,432
406,-1,-1,-1,-1,1183,720,795,432
407,-1,-1,-1,-1,1183,720,795,432
408,-1,-1,-1,-1,1183,720,795,432
409,-1,-1,-1,-1,1183,720,795,432
410,-1,-1,-1,-1,1183,720,795,432
411,-1,-1,-1,-1,1183,720,795,432
412,-1,-1,-1,-1,1183,720,795,432
413,-1,-1,-1,-1,1183,720,795,432
414,-1,-1,-1,-1,1183,720,795,432
415,-1,-1,-1,-1,1183,720,795,432
416,-1,-1,-1,-1,1183,720,795,432
417,-1,-1,-1,-1,1183,720,795,432
418,-1,-1,-1,-1,1183,720,795,432
419,-1,-1,-1,-1,1183,720,795,432
420,-1,-1,-1,-1,1183,720,795,432
421,-1,-1,-1,-1,1183,720,795,432
422,-1,-1,-1,-1,1183,720,795,432
423,-1,-1,-1,-1,1183,720,795,432
424,-1,-1,-1,-1,1183,720,795,432
425,-1,-1,-1,-1,1183,720,795,432
426,-1,-1,-1,-1,1183,720,795,432
427,-1,-1,-1,-1,1183,720,795,432
428,-1,-1,-1,-1,1183,720,795,432
429,-1,-1,-1,-1,1183,720,795,432
430,-1,-1,-1,-1,1183,720,795,432
431,-1,-1,-1,-1,1183,720,795,432
432,-1,-1,-1,-1,1183,720,795,432
433,-1,-1,-1,-1,1183,720,795,432
434,-1,-1,-1,-1,1183,720,795,432
435,-1,-1,-1,-1,1179,720,777,432
436,-1,-1,-1,-1,1176,720,760,432
437,-1,-1,-1,-1,1176,720,760,432
438,-1,-1,-1,-1,1176,720,760,432
439,-1,-1,-1,-1,1171,720,740,432
440,-1,-1,-1,-1,1167,720,720,432
441,-1,-1,-1,-1,1162,720,697,432
442,-1,-1,-1,-1,1162,720,697,432
443,-1,-1,-1,-1,1161,720,678,432
444,-1,-1,-1,-1,1156,720,649,432
445,-1,-1,-1,-1,1150,720,616,432
446,-1,-1,-1,-1,1150,720,616,432
447,-1,-1,-1,-1,1143,720,585,432
448,-1,-1,-1,-1,1143,720,585,432
449,-1,-1,-1,-1,1135,720,549,432
450,-1,-1,-1,-1,1127,720,505,432
451,-1,-1,-1,-1,1116,720,477,432
452,-1,-1,-1,-1,1117,720,476,432
453,-1,-1,-1,-1,1118,720,471,432
454,-1,-1,-1,-1,1120,720,464,432
455,-1,-1,-1,-1,1121,720,457,432
456,-1,-1,-1,-1,1123,720,454,432
457,-1,-1,-1,-1,1123,720,454,432
458,-1,-1,-1,-1,1118,720,445,432
459,-1,-1,-1,-1,1119,720,451,432
460,-1,-1,-1,-1,1120,720,457,432
461,-1,-1,-1,-1,1120,720,457,432
462,-1,-1,-1,-1,1120,720,457,432
463,-1,-1,-1,-1,1120,720,457,432
464,-1,-1,-1,-1,1121,720,454,432
465,-1,-1,-1,-1,1122,720,459,432
466,-1,-1,-1,-1,1122,720,464,432
467,-1,-1,-1,-1,1122,720,464,432
468,-1,-1,-1,-1,1123,720,469,432
469,-1,-1,-1,-1,1123,720,469,432
470,-1,-1,-1,-1,1123,720,469,432
471,-1,-1,-1,-1,1123,720,469,432
472,-1,-1,-1,-1,1123,720,469,432
473,-1,-1,-1,-1,1123,720,469,432
474,-1,-1,-1,-1,1123,720,469,432
475,-1,-1,-1,-1,1123,720,469,432
476,-1,-1,-1,-1,1123,720,469,432
477,-1,-1,-1,-1,1123,720,469,432
478,-1,-1,-1,-1,1123,720,469,432
479,-1,-1,-1,-1,1123,720,469,432
480,-1,-1,-1,-1,1123,720,469,432
481,-1,-1,-1,-1,1123,720,469,432
482,-1,-1,-1,-1,1123,720,469,432
483,-1,-1,-1,-1,1123,720,469,432
484,-1,-1,-1,-1,1123,720,469,432
485,-1,-1,-1,-1,1123,720,469,432
486,-1,-1,-1,-1,1123,720,469,432
487,-1,-1,-1,-1,1123,720,469,432
488,-1,-1,-1,-1,1123,720,469,432
489,-1,-1,-1,-1,1123,720,469,432
490,-1,-1,-1,-1,1123,720,469,432
491,-1,-1,-1,-1,1123,720,469,432
492,-1,-1,-1,-1,1123,720,469,432
493,-1,-1,-1,-1,1123,720,469,432
494,-1,-1,-1,-1,1123,720,469,432
495,-1,-1,-1,-1,1123,720,469,432
496,-1,-1,-1,-1,1123,720,469,432
497,-1,-1,-1,-1,1123,720,469,432
498,-1,-1,-1,-1,1123,720,469,432
499,-1,-1,-1,-1,1123,720,469,432
500,-1,-1,-1,-1,1123,720,469,432
501,-1,-1,-1,-1,1123,720,469,432
502,-1,-1,-1,-1,1123,720,469,432
503,-1,-1,-1,-1,1123,720,469,432
504,-1,-1,-1,-1,1134,720,512,432
505,-1,-1,-1,-1,1134,720,512,432
506,-1,-1,-1,-1,1134,720,512,432
507,-1,-1,-1,-1,1144,720,554,432
508,-1,-1,-1,-1,1154,720,591,432
509,-1,-1,-1,-1,1162,720,626,432
510,-1,-1,-1,-1,1168,720,656,432
511,-1,-1,-1,-1,1174,720,680,432
512,-1,-1,-1,-1,1178,720,707,432
513,-1,-1,-1,-1,1181,720,740,432
514,-1,-1,-1,-1,1183,720,770,432
515,-1,-1,-1,-1,1187,720,789,432
516,-1,-1,-1,-1,1190,720,811,432
517,-1,-1,-1,-1,1193,720,828,432
518,-1,-1,-1,-1,1191,720,830,432
519,-1,-1,-1,-1,1190,720,829,432
520,-1,-1,-1,-1,1188,720,831,432
521,-1,-1,-1,-1,1185,720,836,432
522,-1,-1,-1,-1,1184,720,839,432
523,-1,-1,-1,-1,1183,720,841,432
524,-1,-1,-1,-1,1183,720,842,432
525,-1,-1,-1,-1,1183,720,841,432
526,-1,-1,-1,-1,1184,720,838,432
527,-1,-1,-1,-1,1183,720,839,432
528,-1,-1,-1,-1,1183,720,838,432
529,-1,-1,-1,-1,1183,720,839,432
530,-1,-1,-1,-1,1183,720,840,432
531,-1,-1,-1,-1,1182,720,844,432
532,-1,-1,-1,-1,1182,720,846,432
533,-1,-1,-1,-1,1182,720,844,432
534,-1,-1,-1,-1,1182,720,843,432
535,-1,-1,-1,-1,1182,720,844,432
536,-1,-1,-1,-1,1182,720,845,432
537,-1,-1,-1,-1,1182,720,845,432
538,-1,-1,-1,-1,1182,720,845,432
539,-1,-1,-1,-1,1182,720,845,432
540,-1,-1,-1,-1,1182,720,845,432
541,-1,-1,-1,-1,1182,720,846,432
542,-1,-1,-1,-1,1182,720,846,432
543,-1,-1,-1,-1,1182,720,847,432
544,-1,-1,-1,-1,1182,720,848,432
545,-1,-1,-1,-1,1183,720,846,432
546,-1,-1,-1,-1,1183,720,849,432
547,-1,-1,-1,-1,1183,720,850,432
548,-1,-1,-1,-1,1184,720,848,432
549,-1,-1,-1,-1,1184,720,849,432
550,-1,-1,-1,-1,1184,720,853,432
551,-1,-1,-1,-1,1185,720,855,432
552,-1,-1,-1,-1,1185,720,857,432
553,-1,-1,-1,-1,1187,720,856,432
554,-1,-1,-1,-1,1188,720,854,432
555,-1,-1,-1,-1,1188,720,854,432
556,-1,-1,-1,-1,1188,720,854,432
557,-1,-1,-1,-1,1188,720,854,432
558,-1,-1,-1,-1,1188,720,854,432
559,-1,-1,-1,-1,1188,720,854,432
560,-1,-1,-1,-1,1188,720,854,432
561,-1,-1,-1,-1,1188,720,854,432
562,-1,-1,-1,-1,1188,720,854,432
563,-1,-1,-1,-1,1188,720,854,432
564,-1,-1,-1,-1,1188,720,854,432
565,-1,-1,-1,-1,1188,720,854,432
566,-1,-1,-1,-1,1188,720,854,432
567,-1,-1,-1,-1,1188,720,854,432
568,-1,-1,-1,-1,1188,720,854,432
569,-1,-1,-1,-1,1188,720,854,432
570,-1,-1,-1,-1,1188,720,854,432
571,-1,-1,-1,-1,1188,720,854,432
572,-1,-1,-1,-1,1188,720,854,432
573,-1,-1,-1,-1,1188,720,854,432
574,-1,-1,-1,-1,1188,720,854,432
575,-1,-1,-1,-1,1188,720,854,432
576,-1,-1,-1,-1,1188,720,854,432
577,-1,-1,-1,-1,1188,720,854,432
578,-1,-1,-1,-1,1188,720,854,432
579,-1,-1,-1,-1,1188,720,854,432
580,-1,-1,-1,-1,1188,720,854,432
581,-1,-1,-1,-1,1188,720,854,432
582,-1,-1,-1,-1,1188,720,854,432
583,-1,-1,-1,-1,1188,720,854,432
584,-1,-1,-1,-1,1188,720,854,432
585,-1,-1,-1,-1,1188,720,854,432
586,-1,-1,-1,-1,1188,720,854,432
587,-1,-1,-1,-1,1188,720,854,432
588,-1,-1,-1,-1,1188,720,854,432
589,-1,-1,-1,-1,1188,720,854,432
590,-1,-1,-1,-1,1188,720,854,432
591,-1,-1,-1,-1,1188,720,854,432
592,-1,-1,-1,-1,1188,720,854,432
593,-1,-1,-1,-1,1188,720,854,432
594,-1,-1,-1,-1,1188,720,854,432
595,-1,-1,-1,-1,1188,720,854,432
596,-1,-1,-1,-1,1188,720,854,432
597,-1,-1,-1,-1,1188,720,854,432
598,-1,-1,-1,-1,1188,720,854,432
599,-1,-1,-1,-1,1188,720,854,432
600,-1,-1,-1,-1,1188,720,854,432
