Frame_Index,Left_Line_X1,Left_Line_Y1,Left_Line_X2,Left_Line_Y2,Right_Line_X1,Right_Line_Y1,Right_Line_X2,Right_Line_Y2
52,20,720,735,468,1092,720,782,468
53,20,720,735,468,1097,720,779,468
54,20,720,735,468,1106,720,772,468
55,20,720,735,468,1113,720,766,468
56,20,720,735,468,1121,720,759,468
57,20,720,735,468,1129,720,752,468
58,20,720,735,468,1137,720,744,468
59,20,720,735,468,1144,720,737,468
60,18,720,740,468,1148,720,732,468
61,18,720,740,468,1156,720,723,468
62,18,720,740,468,1158,720,720,468
63,18,720,740,468,1159,720,719,468
64,18,720,740,468,1162,720,715,468
65,51,720,771,468,1166,720,710,468
66,51,720,771,468,1173,720,702,468
67,51,720,771,468,1176,720,696,468
68,51,720,771,468,1177,720,694,468
69,51,720,771,468,1176,720,694,468
70,51,720,771,468,1174,720,694,468
71,46,720,777,468,1170,720,698,468
72,46,720,777,468,1166,720,702,468
73,46,720,777,468,1166,720,701,468
74,46,720,777,468,1165,720,701,468
75,46,720,777,468,1163,720,702,468
76,46,720,777,468,1152,720,712,468
77,46,720,777,468,1148,720,713,468
78,46,720,777,468,1144,720,716,468
79,46,720,777,468,1141,720,718,468
80,46,720,777,468,1140,720,719,468
81,46,720,777,468,1135,720,724,468
82,46,720,777,468,1136,720,724,468
83,46,720,777,468,1135,720,725,468
84,46,720,777,468,1132,720,729,468
85,46,720,777,468,1127,720,735,468
86,52,720,780,468,1124,720,736,468
87,52,720,780,468,1122,720,733,468
88,52,720,780,468,1120,720,735,468
89,53,720,761,468,1118,720,736,468
90,53,720,761,468,1115,720,739,468
91,54,720,759,468,1116,720,739,468
92,71,720,720,468,1116,720,737,468
93,71,720,713,468,1114,720,740,468
94,75,720,699,468,1114,720,739,468
95,77,720,690,468,1111,720,739,468
96,75,720,689,468,1115,720,735,468
97,83,720,673,468,1116,720,735,468
98,88,720,663,468,1117,720,733,468
99,91,720,660,468,1117,720,733,468
100,92,720,645,468,1116,720,732,468
101,99,720,638,468,1117,720,730,468
102,99,720,638,468,1115,720,731,468
103,99,720,634,468,1114,720,727,468
104,102,720,625,468,1111,720,730,468
105,101,720,626,468,1111,720,726,468
106,103,720,625,468,1108,720,729,468
107,91,720,609,468,1105,720,736,468
108,93,720,604,468,1103,720,737,468
109,91,720,597,468,1100,720,738,468
110,91,720,600,468,1100,720,730,468
111,90,720,599,468,1097,720,729,468
112,80,720,613,468,1095,720,732,468
113,80,720,619,468,1094,720,733,468
114,76,720,628,468,1091,720,737,468
115,73,720,637,468,1091,720,736,468
116,74,720,644,468,1091,720,737,468
117,68,720,657,468,1088,720,741,468
118,68,720,657,468,1086,720,746,468
119,72,720,662,468,1085,720,747,468
120,68,720,681,468,1084,720,751,468
121,66,720,698,468,1083,720,753,468
122,65,720,718,468,1084,720,753,468
123,65,720,718,468,1084,720,755,468
124,65,720,718,468,1087,720,752,468
125,70,720,735,468,1088,720,753,468
126,70,720,735,468,1090,720,754,468
127,74,720,739,468,1093,720,753,468
128,74,720,739,468,1095,720,751,468
129,73,720,748,468,1098,720,751,468
130,73,720,748,468,1098,720,751,468
131,73,720,748,468,1100,720,745,468
132,73,720,748,468,1102,720,742,468
133,73,720,759,468,1102,720,740,468
134,73,720,759,468,1103,720,739,468
135,72,720,766,468,1103,720,742,468
136,72,720,766,468,1103,720,741,468
137,67,720,771,468,1104,720,738,468
138,68,720,775,468,1106,720,736,468
139,68,720,775,468,1106,720,735,468
140,68,720,775,468,1106,720,733,468
141,81,720,769,468,1104,720,734,468
142,81,720,776,468,1103,720,734,468
143,81,720,782,468,1102,720,734,468
144,81,720,782,468,1099,720,737,468
145,81,720,782,468,1097,720,738,468
146,87,720,788,468,1096,720,738,468
147,86,720,789,468,1095,720,738,468
148,86,720,789,468,1095,720,737,468
149,86,720,789,468,1092,720,739,468
150,86,720,789,468,1091,720,745,468
151,86,720,789,468,1090,720,753,468
152,84,720,798,468,1086,720,756,468
153,82,720,807,468,1087,720,757,468
154,82,720,807,468,1086,720,757,468
155,82,720,807,468,1085,720,756,468
156,84,720,809,468,1086,720,756,468
157,84,720,809,468,1083,720,759,468
158,84,720,809,468,1081,720,760,468
159,84,720,809,468,1080,720,761,468
160,84,720,809,468,1080,720,762,468
161,84,720,809,468,1080,720,763,468
162,84,720,802,468,1080,720,762,468
163,84,720,802,468,1082,720,761,468
164,84,720,802,468,1081,720,762,468
165,84,720,802,468,1081,720,762,468
166,84,720,802,468,1080,720,764,468
167,84,720,802,468,1079,720,767,468
168,75,720,813,468,1077,720,770,468
169,75,720,813,468,1080,720,769,468
170,75,720,813,468,1082,720,770,468
171,75,720,813,468,1083,720,767,468
172,75,720,813,468,1084,720,766,468
173,75,720,813,468,1084,720,769,468
174,75,720,813,468,1084,720,771,468
175,75,720,813,468,1084,720,774,468
176,75,720,813,468,1086,720,774,468
177,72,720,805,468,1088,720,774,468
178,72,720,786,468,1090,720,774,468
179,72,720,786,468,1091,720,770,468
180,81,720,746,468,1093,720,769,468
181,81,720,746,468,1095,720,768,468
182,81,720,746,468,1095,720,766,468
183,81,720,746,468,1095,720,767,468
184,81,720,746,468,1097,720,763,468
185,81,720,746,468,1099,720,760,468
186,72,720,735,468,1102,720,759,468
187,72,720,735,468,1103,720,758,468
188,72,720,735,468,1105,720,757,468
189,72,720,735,468,1104,720,759,468
190,72,720,735,468,1104,720,760,468
191,72,720,735,468,1104,720,765,468
192,72,720,735,468,1105,720,766,468
193,72,720,735,468,1107,720,765,468
194,72,720,735,468,1109,720,759,468
195,72,720,735,468,1109,720,760,468
196,72,720,735,468,1108,720,760,468
197,72,720,735,468,1107,720,764,468
198,72,720,735,468,1107,720,760,468
199,72,720,735,468,1107,720,764,468
200,72,720,735,468,1108,720,763,468
201,72,720,735,468,1108,720,760,468
202,72,720,735,468,1108,720,758,468
203,68,720,737,468,1108,720,756,468
204,68,720,741,468,1107,720,760,468
205,69,720,735,468,1108,720,764,468
206,68,720,732,468,1108,720,766,468
207,72,720,736,468,1109,720,766,468
208,72,720,736,468,1110,720,765,468
209,72,720,736,468,1111,720,765,468
210,72,720,736,468,1113,720,758,468
211,72,720,736,468,1115,720,756,468
212,72,720,736,468,1115,720,752,468
213,72,720,736,468,1116,720,750,468
214,73,720,724,468,1116,720,753,468
215,73,720,724,468,1116,720,751,468
216,60,720,727,468,1117,720,747,468
217,63,720,715,468,1120,720,738,468
218,62,720,711,468,1120,720,735,468
219,56,720,707,468,1120,720,737,468
220,56,720,705,468,1120,720,737,468
221,57,720,700,468,1121,720,741,468
222,58,720,695,468,1122,720,746,468
223,58,720,695,468,1122,720,749,468
224,58,720,695,468,1122,720,741,468
225,58,720,695,468,1123,720,732,468
226,58,720,695,468,1123,720,731,468
227,58,720,695,468,1122,720,726,468
228,57,720,688,468,1122,720,724,468
229,57,720,688,468,1120,720,726,468
230,57,720,688,468,1118,720,733,468
231,57,720,688,468,1117,720,736,468
232,57,720,688,468,1118,720,734,468
233,58,720,698,468,1118,720,734,468
234,58,720,698,468,1118,720,735,468
235,58,720,698,468,1120,720,730,468
236,58,720,698,468,1120,720,736,468
237,58,720,698,468,1119,720,735,468
238,58,720,698,468,1120,720,739,468
239,58,720,697,468,1121,720,737,468
240,58,720,697,468,1120,720,737,468
241,58,720,697,468,1119,720,737,468
242,58,720,697,468,1116,720,742,468
243,58,720,697,468,1114,720,742,468
244,58,720,697,468,1114,720,749,468
245,58,720,697,468,1113,720,755,468
246,58,720,697,468,1114,720,751,468
247,58,720,697,468,1114,720,755,468
248,61,720,703,468,1114,720,759,468
249,204,720,488,468,1114,720,755,468
250,203,720,492,468,1114,720,758,468
251,205,720,488,468,1114,720,754,468
252,205,720,488,468,1114,720,753,468
253,205,720,487,468,1114,720,754,468
254,205,720,487,468,1115,720,755,468
255,205,720,487,468,1115,720,755,468
256,205,720,487,468,1116,720,748,468
257,205,720,484,468,1118,720,750,468
258,205,720,484,468,1118,720,748,468
259,204,720,484,468,1120,720,746,468
260,205,720,484,468,1122,720,741,468
261,205,720,484,468,1124,720,733,468
262,205,720,484,468,1129,720,726,468
263,205,720,484,468,1132,720,712,468
264,205,720,485,468,1132,720,712,468
265,205,720,485,468,1133,720,697,468
266,205,720,485,468,1135,720,680,468
267,205,720,485,468,1135,720,670,468
268,205,720,485,468,1136,720,651,468
269,205,720,485,468,1139,720,628,468
270,205,720,485,468,1142,720,607,468
271,207,720,490,468,1146,720,574,468
272,212,720,497,468,1149,720,550,468
273,212,720,497,468,1150,720,531,468
274,212,720,497,468,1138,720,528,468
275,212,720,497,468,1118,720,532,468
276,212,720,497,468,1095,720,541,468
277,212,720,497,468,1090,720,538,468
278,212,720,497,468,1089,720,521,468
279,212,720,497,468,1082,720,513,468
280,212,720,497,468,1041,720,554,468
281,212,720,497,468,1034,720,544,468
282,212,720,497,468,1031,720,548,468
283,212,720,497,468,1031,720,548,468
284,212,720,497,468,1033,720,560,468
285,212,720,497,468,1034,720,574,468
286,212,720,497,468,1037,720,578,468
287,212,720,497,468,1039,720,580,468
288,212,720,497,468,1041,720,582,468
289,212,720,497,468,1040,720,582,468
290,212,720,497,468,1042,720,589,468
291,212,720,497,468,1042,720,596,468
292,213,720,501,468,1040,720,604,468
293,213,720,501,468,1039,720,613,468
294,215,720,505,468,1037,720,618,468
295,215,720,505,468,1044,720,606,468
296,215,720,505,468,1050,720,587,468
297,215,720,505,468,1059,720,573,468
298,215,720,505,468,1061,720,565,468
299,215,720,503,468,1065,720,575,468
300,215,720,499,468,1072,720,598,468
301,218,720,495,468,1116,720,568,468
302,218,720,492,468,1116,720,568,468
303,219,720,489,468,1125,720,588,468
304,222,720,484,468,1130,720,595,468
305,229,720,474,468,1130,720,594,468
306,231,720,469,468,1134,720,603,468
307,171,720,581,468,1133,720,624,468
308,198,720,507,468,1132,720,644,468
309,202,720,502,468,1131,720,658,468
310,207,720,496,468,1133,720,678,468
311,210,720,493,468,1132,720,690,468
312,214,720,489,468,1134,720,704,468
313,219,720,484,468,1138,720,718,468
314,221,720,479,468,1141,720,729,468
315,224,720,475,468,1145,720,743,468
316,224,720,466,468,1143,720,755,468
317,226,720,462,468,1147,720,770,468
318,229,720,459,468,1153,720,782,468
319,234,720,455,468,1153,720,790,468
320,237,720,454,468,1149,720,797,468
321,239,720,453,468,1149,720,795,468
322,243,720,453,468,1148,720,798,468
323,243,720,453,468,1146,720,800,468
324,240,720,454,468,1145,720,805,468
325,237,720,455,468,1144,720,804,468
326,237,720,455,468,1142,720,805,468
327,237,720,455,468,1141,720,806,468
328,237,720,455,468,1140,720,808,468
329,230,720,462,468,1140,720,811,468
330,236,720,470,468,1139,720,812,468
331,236,720,470,468,1139,720,814,468
332,236,720,470,468,1139,720,815,468
333,236,720,470,468,1139,720,816,468
334,233,720,478,468,1136,720,807,468
335,224,720,532,468,1133,720,799,468
336,224,720,532,468,1134,720,800,468
337,224,720,532,468,1134,720,800,468
338,224,720,532,468,1134,720,802,468
339,224,720,532,468,1134,720,804,468
340,224,720,532,468,1135,720,804,468
341,224,720,532,468,1136,720,806,468
342,224,720,532,468,1137,720,808,468
343,224,720,532,468,1138,720,809,468
344,224,720,532,468,1140,720,809,468
345,224,720,532,468,1142,720,809,468
346,224,720,532,468,1143,720,807,468
347,224,720,532,468,1145,720,806,468
348,224,720,532,468,1145,720,800,468
349,291,720,544,468,1147,720,796,468
350,291,720,544,468,1145,720,780,468
351,291,720,544,468,1143,720,770,468
352,291,720,544,468,1145,720,766,468
353,293,720,556,468,1146,720,759,468
354,293,720,556,468,1151,720,767,468
355,319,720,562,468,1157,720,774,468
356,319,720,562,468,1159,720,770,468
357,319,720,562,468,1160,720,763,468
358,319,720,562,468,1162,720,755,468
359,319,720,562,468,1165,720,746,468
360,325,720,572,468,1159,720,732,468
361,325,720,572,468,1159,720,732,468
362,330,720,585,468,1159,720,711,468
363,328,720,590,468,1159,720,711,468
364,328,720,599,468,1159,720,711,468
365,328,720,609,468,1159,720,711,468
366,328,720,609,468,1159,720,711,468
367,325,720,613,468,1159,720,711,468
368,326,720,623,468,1159,720,711,468
369,327,720,642,468,1152,720,698,468
370,324,720,652,468,1152,720,698,468
371,321,720,663,468,1152,720,698,468
372,317,720,673,468,1152,720,698,468
373,319,720,665,468,1150,720,675,468
374,321,720,660,468,1150,720,675,468
375,323,720,650,468,1134,720,673,468
376,312,720,637,468,1134,720,673,468
377,311,720,624,468,1134,720,673,468
378,308,720,611,468,1134,720,673,468
379,227,720,619,468,1134,720,673,468
380,225,720,617,468,1134,720,673,468
381,160,720,633,468,1134,720,673,468
382,150,720,625,468,1134,720,673,468
383,150,720,625,468,1134,720,673,468
384,150,720,625,468,1134,720,673,468
385,150,720,625,468,1134,720,673,468
386,150,720,625,468,1134,720,673,468
387,150,720,625,468,1134,720,673,468
388,150,720,625,468,1134,720,673,468
389,138,720,613,468,1134,720,673,468
390,138,720,613,468,1134,720,673,468
391,138,720,613,468,1134,720,673,468
392,138,720,613,468,1134,720,673,468
393,138,720,613,468,1134,720,673,468
394,138,720,613,468,1133,720,655,468
395,138,720,613,468,1132,720,640,468
396,138,720,613,468,1124,720,623,468
397,138,720,613,468,1127,720,614,468
398,138,720,613,468,1125,720,596,468
399,138,720,613,468,1128,720,602,468
400,138,720,613,468,1131,720,598,468
401,138,720,613,468,1131,720,598,468
402,138,720,613,468,1131,720,598,468
403,138,720,613,468,1128,720,575,468
404,138,720,613,468,1126,720,555,468
405,138,720,613,468,1126,720,555,468
406,138,720,613,468,1126,720,555,468
407,138,720,613,468,1126,720,555,468
408,138,720,613,468,1126,720,555,468
409,138,720,613,468,1126,720,555,468
410,138,720,613,468,1126,720,555,468
411,138,720,613,468,1126,720,555,468
412,138,720,613,468,1126,720,555,468
413,138,720,613,468,1126,720,555,468
414,138,720,613,468,1126,720,555,468
415,138,720,613,468,1126,720,555,468
416,138,720,613,468,1126,720,555,468
417,138,720,613,468,1126,720,555,468
418,138,720,613,468,1126,720,555,468
419,138,720,613,468,1126,720,555,468
420,138,720,613,468,1126,720,555,468
421,138,720,613,468,1126,720,555,468
422,138,720,613,468,1126,720,555,468
423,138,720,613,468,1126,720,555,468
424,138,720,613,468,1126,720,555,468
425,138,720,613,468,1126,720,555,468
426,138,720,613,468,1126,720,555,468
427,138,720,613,468,1126,720,555,468
428,138,720,613,468,1126,720,555,468
429,138,720,613,468,1126,720,555,468
430,138,720,613,468,1126,720,555,468
431,138,720,613,468,1126,720,555,468
432,138,720,613,468,1126,720,555,468
433,138,720,613,468,1126,720,555,468
434,138,720,613,468,1126,720,555,468
435,138,720,613,468,1126,720,555,468
436,138,720,613,468,1122,720,537,468
437,138,720,613,468,1119,720,508,468
438,138,720,613,468,1119,720,508,468
439,138,720,613,468,1122,720,491,468
440,138,720,613,468,1122,720,491,468
441,138,720,613,468,1122,720,491,468
442,138,720,613,468,1120,720,474,468
443,142,720,621,468,1116,720,454,468
444,142,720,621,468,1116,720,454,468
445,142,720,621,468,1114,720,448,468
446,142,720,621,468,1122,720,430,468
447,142,720,621,468,1125,720,445,468
448,142,720,621,468,1129,720,439,468
449,142,720,621,468,1131,720,447,468
450,142,720,621,468,1153,720,393,468
451,144,720,626,468,1154,720,389,468
452,144,720,626,468,1155,720,381,468
453,144,720,626,468,1082,720,457,468
454,144,720,626,468,1082,720,457,468
455,144,720,626,468,1082,720,457,468
456,144,720,626,468,1082,720,457,468
457,144,720,626,468,1078,720,455,468
458,144,720,626,468,1080,720,462,468
459,144,720,626,468,1081,720,460,468
460,144,720,626,468,1081,720,460,468
461,144,720,626,468,1039,720,495,468
462,144,720,626,468,1041,720,503,468
463,144,720,626,468,1041,720,503,468
464,145,720,637,468,1042,720,513,468
465,145,720,637,468,1025,720,528,468
466,151,720,640,468,1025,720,532,468
467,151,720,640,468,1020,720,527,468
468,151,720,640,468,1020,720,527,468
469,151,720,645,468,1019,720,522,468
470,151,720,645,468,1020,720,527,468
471,151,720,645,468,1020,720,527,468
472,151,720,645,468,1021,720,536,468
473,151,720,645,468,1021,720,536,468
474,162,720,659,468,1022,720,539,468
475,167,720,651,468,1022,720,539,468
476,169,720,644,468,1022,720,539,468
477,171,720,639,468,1022,720,538,468
478,175,720,628,468,1024,720,532,468
479,176,720,621,468,1016,720,557,468
480,175,720,619,468,1016,720,557,468
481,171,720,626,468,1017,720,562,468
482,168,720,632,468,1017,720,562,468
483,163,720,639,468,1017,720,562,468
484,166,720,624,468,1017,720,562,468
485,169,720,610,468,1017,720,567,468
486,174,720,598,468,1017,720,572,468
487,184,720,590,468,1017,720,572,468
488,195,720,581,468,1017,720,572,468
489,215,720,579,468,1017,720,572,468
490,229,720,575,468,1017,720,572,468
491,260,720,573,468,1017,720,572,468
492,280,720,568,468,1052,720,544,468
493,300,720,567,468,1047,720,547,468
494,313,720,564,468,1046,720,540,468
495,331,720,569,468,1046,720,544,468
496,349,720,575,468,1085,720,516,468
497,366,720,582,468,1084,720,508,468
498,382,720,591,468,1084,720,508,468
499,399,720,599,468,1084,720,508,468
500,412,720,608,468,1084,720,508,468
501,428,720,611,468,1084,720,508,468
502,442,720,614,468,1084,720,508,468
503,457,720,617,468,986,720,597,468
504,485,720,615,468,986,720,597,468
505,511,720,607,468,986,720,597,468
506,511,720,607,468,1000,720,590,468
507,511,720,607,468,999,720,594,468
508,511,720,607,468,1002,720,602,468
509,513,720,608,468,1005,720,615,468
510,513,720,608,468,1009,720,623,468
511,515,720,611,468,1011,720,625,468
512,516,720,612,468,999,720,635,468
513,516,720,612,468,989,720,639,468
514,516,720,612,468,989,720,639,468
515,515,720,613,468,991,720,645,468
516,515,720,614,468,991,720,645,468
517,515,720,614,468,998,720,636,468
518,515,720,614,468,999,720,637,468
519,515,720,614,468,1000,720,638,468
520,515,720,614,468,1004,720,647,468
521,515,720,614,468,1010,720,647,468
522,515,720,614,468,1007,720,649,468
523,521,720,616,468,1007,720,649,468
524,521,720,616,468,1007,720,649,468
525,521,720,616,468,1007,720,649,468
526,517,720,615,468,1007,720,649,468
527,514,720,613,468,1007,720,649,468
528,510,720,610,468,1007,720,649,468
529,506,720,608,468,1007,720,649,468
530,501,720,605,468,1007,720,649,468
531,496,720,602,468,1007,720,649,468
532,494,720,600,468,1007,720,649,468
533,487,720,597,468,1007,720,649,468
534,481,720,592,468,1007,720,649,468
535,473,720,588,468,1007,720,649,468
536,464,720,583,468,1007,720,649,468
537,453,720,578,468,1007,720,649,468
538,418,720,570,468,1007,720,649,468
539,299,720,557,468,1009,720,652,468
540,299,720,557,468,1009,720,652,468
541,291,720,559,468,1009,720,652,468
542,291,720,559,468,1007,720,649,468
543,291,720,559,468,1007,720,649,468
544,291,720,559,468,1007,720,649,468
545,291,720,559,468,1007,720,649,468
546,291,720,559,468,1009,720,652,468
547,291,720,559,468,1008,720,654,468
548,291,720,559,468,1008,720,654,468
549,291,720,559,468,1096,720,603,468
550,291,720,559,468,1096,720,603,468
551,282,720,556,468,1094,720,610,468
552,282,720,556,468,1097,720,609,468
553,282,720,556,468,1097,720,609,468
554,282,720,556,468,1094,720,605,468
555,282,720,556,468,1094,720,605,468
556,282,720,556,468,1087,720,594,468
557,282,720,556,468,1087,720,594,468
558,282,720,556,468,1087,720,594,468
559,282,720,556,468,1087,720,594,468
560,282,720,556,468,1087,720,594,468
561,282,720,556,468,1087,720,594,468
562,282,720,556,468,1087,720,594,468
563,282,720,556,468,1087,720,594,468
564,282,720,556,468,1087,720,594,468
565,282,720,556,468,1087,720,594,468
566,282,720,556,468,1087,720,594,468
567,282,720,556,468,1087,720,594,468
568,282,720,556,468,1087,720,594,468
569,282,720,556,468,1087,720,594,468
570,282,720,556,468,1087,720,594,468
571,282,720,556,468,1087,720,594,468
572,282,720,556,468,1087,720,594,468
573,282,720,556,468,1087,720,594,468
574,282,720,556,468,1087,720,594,468
575,282,720,556,468,1087,720,594,468
576,282,720,556,468,1087,720,594,468
577,282,720,556,468,1087,720,594,468
578,282,720,556,468,1087,720,594,468
579,282,720,556,468,1087,720,594,468
580,282,720,556,468,1087,720,594,468
581,282,720,556,468,1087,720,594,468
582,282,720,556,468,1087,720,594,468
583,282,720,549,468,1087,720,594,468
584,284,720,543,468,1087,720,594,468
585,284,720,543,468,1087,720,594,468
586,286,720,535,468,1087,720,594,468
587,223,720,509,468,1087,720,594,468
588,225,720,508,468,1087,720,594,468
589,225,720,508,468,1087,720,594,468
590,228,720,507,468,1087,720,594,468
591,228,720,507,468,1087,720,594,468
592,230,720,507,468,1087,720,594,468
593,230,720,507,468,1087,720,594,468
594,230,720,507,468,1087,720,594,468
595,230,720,507,468,1087,720,594,468
596,230,720,507,468,1087,720,594,468
597,230,720,507,468,1087,720,594,468
598,230,720,507,468,1087,720,594,468
599,230,720,507,468,1087,720,594,468
600,230,720,507,468,1087,720,594,468
601,230,720,507,468,1087,720,594,468
602,230,720,507,468,1087,720,594,468
603,230,720,507,468,1087,720,594,468
604,230,720,507,468,1087,720,594,468
605,230,720,507,468,1087,720,594,468
606,230,720,507,468,1087,720,594,468
607,230,720,507,468,1087,720,594,468
608,230,720,507,468,1087,720,594,468
609,230,720,507,468,1087,720,594,468
610,230,720,507,468,1087,720,594,468
611,230,720,507,468,1087,720,594,468
612,230,720,507,468,1087,720,594,468
613,230,720,507,468,1087,720,594,468
614,230,720,507,468,1087,720,594,468
615,230,720,507,468,1087,720,594,468
616,236,720,510,468,1087,720,594,468
617,236,720,510,468,1087,720,594,468
618,245,720,512,468,1087,720,594,468
619,245,720,512,468,1087,720,594,468
620,245,720,512,468,1087,720,594,468
621,243,720,515,468,1087,720,594,468
622,235,720,509,468,1087,720,594,468
623,242,720,512,468,1087,720,594,468
624,247,720,515,468,1087,720,594,468
625,252,720,518,468,1087,720,594,468
626,257,720,522,468,1087,720,594,468
627,262,720,525,468,1087,720,594,468
628,268,720,528,468,1087,720,594,468
629,273,720,531,468,1087,720,594,468
630,277,720,528,468,1087,720,594,468
631,282,720,526,468,1087,720,594,468
632,287,720,528,468,1087,720,594,468
633,290,720,530,468,1087,720,594,468
634,293,720,533,468,1087,720,594,468
635,296,720,535,468,1072,720,575,468
636,299,720,538,468,1072,720,575,468
637,302,720,542,468,1072,720,575,468
638,304,720,546,468,1072,720,575,468
639,303,720,547,468,1072,720,575,468
640,299,720,552,468,1072,720,575,468
641,303,720,553,468,1072,720,575,468
642,316,720,558,468,1072,720,575,468
643,325,720,563,468,1072,720,575,468
644,336,720,567,468,1072,720,575,468
645,336,720,567,468,1072,720,575,468
646,332,720,570,468,1072,720,575,468
647,332,720,570,468,1072,720,575,468
648,332,720,570,468,1072,720,575,468
649,332,720,570,468,1045,720,585,468
650,332,720,570,468,1045,720,585,468
651,332,720,570,468,1052,720,563,468
652,332,720,570,468,1052,720,563,468
653,332,720,570,468,1052,720,563,468
654,332,720,570,468,1052,720,563,468
655,332,720,570,468,1052,720,563,468
656,332,720,570,468,1052,720,563,468
657,332,720,570,468,1052,720,563,468
658,333,720,580,468,1052,720,563,468
659,333,720,580,468,1052,720,563,468
660,331,720,587,468,1052,720,563,468
661,331,720,587,468,1071,720,570,468
662,331,720,587,468,1072,720,582,468
663,336,720,592,468,1072,720,600,468
664,336,720,592,468,1071,720,619,468
665,336,720,592,468,1072,720,632,468
666,336,720,592,468,1069,720,644,468
667,336,720,592,468,1069,720,663,468
668,336,720,592,468,1078,720,677,468
669,336,720,592,468,1077,720,696,468
670,336,720,592,468,1081,720,714,468
671,336,720,592,468,1079,720,726,468
672,336,720,592,468,1082,720,739,468
673,337,720,593,468,1087,720,746,468
674,337,720,593,468,1088,720,752,468
675,337,720,593,468,1089,720,759,468
676,337,720,593,468,1090,720,768,468
677,339,720,593,468,1094,720,777,468
678,341,720,594,468,1102,720,790,468
679,343,720,594,468,1121,720,798,468
680,344,720,594,468,1127,720,812,468
681,346,720,596,468,1126,720,812,468
682,345,720,597,468,1125,720,810,468
683,344,720,597,468,1125,720,808,468
684,341,720,598,468,1126,720,806,468
685,339,720,596,468,1125,720,808,468
686,337,720,595,468,1125,720,807,468
687,333,720,591,468,1126,720,805,468
688,331,720,582,468,1125,720,805,468
689,312,720,582,468,1125,720,803,468
690,293,720,576,468,1126,720,799,468
691,270,720,572,468,1127,720,795,468
692,269,720,567,468,1106,720,789,468
693,264,720,557,468,1106,720,789,468
694,262,720,550,468,1106,720,788,468
695,250,720,546,468,1104,720,790,468
696,244,720,545,468,1103,720,789,468
697,233,720,542,468,1101,720,791,468
698,221,720,539,468,1100,720,792,468
699,208,720,536,468,1098,720,794,468
700,193,720,534,468,1097,720,795,468
701,180,720,528,468,1095,720,797,468
702,170,720,524,468,1093,720,801,468
703,163,720,519,468,1092,720,801,468
704,157,720,517,468,1090,720,803,468
705,150,720,515,468,1090,720,802,468
706,144,720,511,468,1084,720,792,468
707,139,720,511,468,1084,720,792,468
708,139,720,511,468,1084,720,792,468
709,139,720,511,468,1084,720,792,468
710,139,720,511,468,1084,720,792,468
711,139,720,511,468,1079,720,781,468
712,139,720,511,468,1079,720,781,468
713,139,720,511,468,1079,720,781,468
714,139,720,511,468,1079,720,781,468
715,139,720,511,468,1079,720,781,468
716,139,720,511,468,1079,720,782,468
717,139,720,511,468,1079,720,783,468
718,139,720,511,468,1078,720,781,468
719,139,720,511,468,1097,720,782,468
720,139,720,511,468,1098,720,780,468
721,139,720,511,468,1098,720,778,468
722,139,720,511,468,1100,720,771,468
723,147,720,525,468,1101,720,769,468
724,147,720,525,468,1103,720,763,468
725,161,720,527,468,1105,720,756,468
726,176,720,531,468,1107,720,752,468
